epoch,loss
1,2.299273586984891
2,2.278667767673159
3,2.259231764116267
4,2.2410562307849875
5,2.224312120409154
6,2.2091356340501864
7,2.1956585876977264
8,2.1839412178820385
9,2.1740010857327916
10,2.16578409971713
11,2.1592158142691735
12,2.154099514743667
13,2.15024312472801
14,2.1473568873618967
15,2.145146865072027
